what,kind,bundleId,bundleVersion,description,time
started,bundle,org.jboss.tools.common.text.xml,3.3.0.v20120423-2010-H858-Beta3,"org.jboss.tools.common.text.xml",1339093034487
started,bundle,org.jboss.tools.vpe,3.3.0.v20120423-2056-H1001-Beta3,"org.jboss.tools.vpe",1339093034525
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1339093034705
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1339093035096
started,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.1.v201104032306,"org.eclipse.jst.jsf.facelet.ui",1339093035350
started,bundle,org.eclipse.jst.jsf.ui,1.3.2.v201104251204,"org.eclipse.jst.jsf.ui",1339093035368
error,log,,,"Current platform 'win32.win32.x86_64' is not supported.",1339093035764
started,bundle,org.jboss.tools.vpe.xulrunner,3.3.0.v20120423-2056-H1001-Beta3,"org.jboss.tools.vpe.xulrunner",1339093035765
started,bundle,org.jboss.tools.jst.css,3.3.0.v20120423-2031-H1021-Beta3,"org.jboss.tools.jst.css",1339093036700
error,log,,,"Could not open the Visual Page Editor:\nCurrent platform 'win32.win32.x86_64' is not supported.",1339093036768
started,bundle,org.eclipse.gef,3.7.2.v20111106-2020,"org.eclipse.gef",1339093036973
opened,editor,org.jboss.tools.jst.jsp,3.3.0.v20120423-2031-H1021-Beta3,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1339093036977
activated,editor,org.jboss.tools.jst.jsp,3.3.0.v20120423-2031-H1021-Beta3,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1339093037948
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093071255
started,bundle,org.eclipse.jst.server.generic.core,1.0.700.v20101219,"org.eclipse.jst.server.generic.core",1339093079396
started,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1339093079627
started,bundle,org.eclipse.datatools.connectivity.apache.derby,1.0.102.v201107221459,"org.eclipse.datatools.connectivity.apache.derby",1339093114023
started,bundle,org.eclipse.datatools.enablement.msft.sqlserver,1.0.1.v201107221504,"org.eclipse.datatools.enablement.msft.sqlserver",1339093114037
started,bundle,org.eclipse.datatools.enablement.sqlite,1.0.0.v201002041100,"org.eclipse.datatools.enablement.sqlite",1339093114086
started,bundle,org.eclipse.datatools.enablement.sybase.asa,1.0.1.v201107221507,"org.eclipse.datatools.enablement.sybase.asa",1339093114118
started,bundle,org.eclipse.datatools.enablement.sybase.ase,1.0.2.v201201131122,"org.eclipse.datatools.enablement.sybase.ase",1339093114140
error,log,,,"GlassFish: derbyJar =C:\\Users\\Kilik\\Desktop\\projectMe\\glassfish3\\glassfish",1339093114237
error,log,,,"GlassFish: derbyJar =C:\\Users\\Kilik\\Desktop\\projectMe\\glassfish3\\glassfish",1339093114254
started,bundle,org.eclipse.ant.core,3.2.302.v20120110-1739,"org.eclipse.ant.core",1339093114797
started,bundle,org.eclipse.equinox.p2.director.app,1.0.300.v20111126-0153,"org.eclipse.equinox.p2.director.app",1339093115315
started,bundle,org.eclipse.emf.ant,2.7.0.v20120130-0943,"org.eclipse.emf.ant",1339093115335
started,bundle,org.eclipse.help.base,3.6.2.v201202080800,"org.eclipse.help.base",1339093115362
started,bundle,org.eclipse.equinox.p2.publisher.eclipse,1.0.0.v20110815-1438,"org.eclipse.equinox.p2.publisher.eclipse",1339093115400
started,bundle,org.eclipse.equinox.p2.repository.tools,2.0.100.v20110815-1438,"org.eclipse.equinox.p2.repository.tools",1339093115417
started,bundle,org.eclipse.emf.converter,2.5.0.v20120130-0943,"org.eclipse.emf.converter",1339093115451
started,bundle,org.eclipse.emf.importer,2.6.0.v20120130-0943,"org.eclipse.emf.importer",1339093115452
started,bundle,org.eclipse.emf.importer.rose,2.6.0.v20120130-0943,"org.eclipse.emf.importer.rose",1339093115470
started,bundle,org.eclipse.emf.importer.ecore,2.6.0.v20120130-0943,"org.eclipse.emf.importer.ecore",1339093115472
started,bundle,org.eclipse.ant.launching,1.0.101.v20120110-1739,"org.eclipse.ant.launching",1339093115490
started,bundle,org.eclipse.pde.build,3.7.0.v20111116-2009,"org.eclipse.pde.build",1339093115544
started,bundle,org.eclipse.emf.importer.java,2.6.0.v20120130-0943,"org.eclipse.emf.importer.java",1339093115559
started,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1339093115583
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1339093115639
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093117264
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093126168
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093126768
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339093134838
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093143655
started,bundle,org.jboss.tools.jsf.ui,3.3.0.v20120423-2340-H897-Beta3,"org.jboss.tools.jsf.ui",1339093157122
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093192188
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1339093192242
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093197504
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093197987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093198458
closed,editor,org.jboss.tools.jst.jsp,3.3.0.v20120423-2031-H1021-Beta3,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1339093201534
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093201645
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1339093201691
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1339093201692
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093212716
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093219597
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093230433
started,bundle,org.eclipse.mylyn.wikitext.ui,1.5.0.v20110608-1400,"org.eclipse.mylyn.wikitext.ui",1339093235206
started,bundle,org.eclipse.mylyn.wikitext.core,1.5.1.v20110720-0100,"org.eclipse.mylyn.wikitext.core",1339093235291
started,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.200.v201103302125,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1339093235802
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093246121
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1339093246140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093258751
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093265106
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093271174
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093284079
started,bundle,org.eclipse.jst.jsf.facelet.core,1.0.100.v201104191527,"org.eclipse.jst.jsf.facelet.core",1339093284265
started,bundle,org.eclipse.jst.jsf.common.runtime,1.1.0.v20100510,"org.eclipse.jst.jsf.common.runtime",1339093284319
opened,editor,org.jboss.tools.jst.jsp,3.3.0.v20120423-2031-H1021-Beta3,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1339093284528
started,bundle,org.eclipse.jem.proxy,2.0.400.v201101101900,"org.eclipse.jem.proxy",1339093284745
activated,editor,org.jboss.tools.jst.jsp,3.3.0.v20120423-2031-H1021-Beta3,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1339093284840
started,bundle,org.eclipse.jst.jsf.common.ui,1.2.100.v201104061711,"org.eclipse.jst.jsf.common.ui",1339093292000
started,bundle,org.eclipse.jst.pagedesigner,1.3.104.v201201181342,"org.eclipse.jst.pagedesigner",1339093292002
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.hippieCompletion",1339093294391
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.hippieCompletion",1339093310888
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.hippieCompletion",1339093311533
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.hippieCompletion",1339093311749
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.hippieCompletion",1339093312188
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.hippieCompletion",1339093312352
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.hippieCompletion",1339093312540
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.hippieCompletion",1339093316469
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.hippieCompletion",1339093317205
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.hippieCompletion",1339093317457
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.hippieCompletion",1339093317633
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.hippieCompletion",1339093318187
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.hippieCompletion",1339093318628
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.hippieCompletion",1339093334403
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.hippieCompletion",1339093335529
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.hippieCompletion",1339093337993
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.hippieCompletion",1339093338118
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093339352
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093377694
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339093386378
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339093423071
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339093433126
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1339093460811
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339093463443
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339093470347
started,bundle,org.jboss.tools.jsf.text.ext,3.3.0.v20120423-2340-H897-Beta3,"org.jboss.tools.jsf.text.ext",1339093470661
started,bundle,org.jboss.tools.jsf.text.ext.richfaces,3.3.0.v20120423-2340-H897-Beta3,"org.jboss.tools.jsf.text.ext.richfaces",1339093470678
started,bundle,org.jboss.tools.common.ui,3.3.0.v20120423-2010-H858-Beta3,"org.jboss.tools.common.ui",1339093480215
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339093486688
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093489370
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093496859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093500305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093509397
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339093515768
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.hippieCompletion",1339093541168
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.hippieCompletion",1339093545239
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.hippieCompletion",1339093545772
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.hippieCompletion",1339093545932
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.hippieCompletion",1339093546093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093555974
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093590938
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1339093590957
opened,editor,org.jboss.tools.jst.jsp,3.3.0.v20120423-2031-H1021-Beta3,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1339093591191
activated,editor,org.jboss.tools.jst.jsp,3.3.0.v20120423-2031-H1021-Beta3,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1339093591301
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093596979
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093599698
closed,editor,org.jboss.tools.jst.jsp,3.3.0.v20120423-2031-H1021-Beta3,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1339093599721
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093599934
error,log,,,"An internal error has occurred.",1339093599990
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093601442
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339093603181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093605190
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093605788
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1339093605802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093609729
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.1.v201201112313,"org.eclipse.wst.jsdt.debug.rhino.ui",1339093609862
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093609908
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093609937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093610223
closed,editor,org.jboss.tools.jst.jsp,3.3.0.v20120423-2031-H1021-Beta3,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1339093610483
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093619924
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093623923
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1339093623931
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1339093623931
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1339093625095
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1339093625242
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339093625304
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339093626868
opened,editor,org.jboss.tools.jst.jsp,3.3.0.v20120423-2031-H1021-Beta3,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1339093627178
activated,editor,org.jboss.tools.jst.jsp,3.3.0.v20120423-2031-H1021-Beta3,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1339093627588
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339093634768
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093635452
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093638061
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1339093638074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093640712
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093645513
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1339093645570
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1339093645570
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093647506
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093675761
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093679104
closed,editor,org.jboss.tools.jst.jsp,3.3.0.v20120423-2031-H1021-Beta3,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1339093680147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093680248
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1339093680285
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093687424
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093696838
opened,editor,org.jboss.tools.jst.jsp,3.3.0.v20120423-2031-H1021-Beta3,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1339093696952
activated,editor,org.jboss.tools.jst.jsp,3.3.0.v20120423-2031-H1021-Beta3,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1339093697230
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.hippieCompletion",1339093705682
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.hippieCompletion",1339093707963
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.hippieCompletion",1339093708133
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1339093709888
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339093717191
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339093721702
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093725670
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093733392
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1339093733837
error,log,,,"GlassFish v3 requires a JDK 1.6 and not a JRE. Please add/select the correct JDK in the Server properties 'Runtime Environment' section.",1339093734116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093734145
started,bundle,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser",1339093734281
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1339093734642
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093734695
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1339093734746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093738796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339093738908
activated,editor,org.jboss.tools.jst.jsp,3.3.0.v20120423-2031-H1021-Beta3,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1339093741206
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1339093741206
